Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR,time_sec
,,,,,13571
79.0,35.70000076293945,100.0,,,13572
,,,,,13573
80.0,35.70000076293945,100.0,,,13574
,,,,,13575
80.0,35.70000076293945,100.0,,,13576
,,,,,13577
79.0,35.70000076293945,100.0,,,13578
,,,,,13579
79.0,35.70000076293945,100.0,,,13580
,,,,,13581
79.0,35.70000076293945,100.0,,,13582
,,,,,13583
78.0,35.70000076293945,100.0,,,13584
,,,,,13585
78.0,35.70000076293945,100.0,,,13586
,,,,,13587
78.0,35.70000076293945,100.0,,,13588
,,,,,13589
78.0,35.70000076293945,100.0,,,13590
,,,,,13591
78.0,35.70000076293945,100.0,,,13592
,,,,,13593
79.0,35.70000076293945,100.0,,,13594
,,,,,13595
79.0,35.70000076293945,100.0,,,13596
,,,,,13597
79.0,35.70000076293945,100.0,,,13598
,,,,,13599
80.0,35.70000076293945,100.0,,,13600
,,,,,13601
79.0,35.70000076293945,100.0,,,13602
,,,,,13603
79.0,35.70000076293945,100.0,,,13604
,,,,,13605
79.0,35.70000076293945,100.0,,,13606
,,,,,13607
79.0,35.70000076293945,100.0,,,13608
,,,,,13609
79.0,35.70000076293945,100.0,,,13610
,,,,,13611
79.0,35.70000076293945,100.0,,,13612
,,,,,13613
80.0,35.70000076293945,100.0,,,13614
,,,,,13615
80.0,35.70000076293945,100.0,,,13616
,,,,,13617
80.0,35.70000076293945,100.0,,,13618
,,,,,13619
80.0,35.70000076293945,100.0,,,13620
,,,,,13621
80.0,35.70000076293945,100.0,,,13622
,,,,,13623
80.0,35.70000076293945,100.0,,,13624
,,,,,13625
80.0,35.70000076293945,100.0,,,13626
,,,,,13627
80.0,35.70000076293945,100.0,,,13628
,,,,,13629
80.0,35.70000076293945,100.0,,,13630
,,,,,13631
79.0,35.70000076293945,100.0,,,13632
,,,,,13633
80.0,35.70000076293945,100.0,,,13634
,,,,,13635
80.0,35.70000076293945,100.0,,,13636
,,,,,13637
80.0,35.70000076293945,100.0,,,13638
,,,,,13639
81.0,35.70000076293945,100.0,,,13640
,,,,,13641
81.0,35.70000076293945,100.0,,,13642
,,,,,13643
81.0,35.70000076293945,100.0,,,13644
,,,,,13645
81.0,35.70000076293945,100.0,,,13646
,,,,,13647
81.0,35.70000076293945,100.0,,,13648
,,,,,13649
81.0,35.70000076293945,100.0,,,13650
,,,,,13651
81.0,35.70000076293945,100.0,,,13652
,,,,,13653
81.0,35.70000076293945,100.0,,,13654
,,,,,13655
81.0,35.70000076293945,100.0,,,13656
,,,,,13657
81.0,35.70000076293945,100.0,,,13658
,,,,,13659
81.0,35.70000076293945,100.0,,,13660
,,,,,13661
81.0,35.70000076293945,100.0,,,13662
,,,,,13663
80.0,35.70000076293945,100.0,,,13664
,,,,,13665
80.0,35.70000076293945,100.0,,,13666
,,,,,13667
80.0,35.70000076293945,100.0,,,13668
,,,,,13669
80.0,35.70000076293945,100.0,,,13670
,,,,,13671
80.0,35.70000076293945,100.0,,,13672
,,,,,13673
79.0,35.70000076293945,100.0,,,13674
,,,,,13675
79.0,35.70000076293945,100.0,,,13676
,,,,,13677
79.0,35.70000076293945,100.0,,,13678
,,,,,13679
79.0,35.70000076293945,100.0,,,13680
,,,,,13681
79.0,35.70000076293945,100.0,,,13682
,,,,,13683
79.0,35.70000076293945,100.0,,,13684
,,,,,13685
80.0,35.70000076293945,100.0,,,13686
,,,,,13687
80.0,35.70000076293945,100.0,,,13688
,,,,,13689
81.0,35.70000076293945,100.0,,,13690
,,,,,13691
80.0,35.70000076293945,100.0,,,13692
,,,,,13693
80.0,35.70000076293945,100.0,,,13694
,,,,,13695
80.0,35.70000076293945,100.0,,,13696
,,,,,13697
81.0,35.70000076293945,100.0,,,13698
,,,,,13699
80.0,35.70000076293945,100.0,,,13700
,,,,,13701
80.0,35.70000076293945,100.0,,,13702
,,,,,13703
80.0,35.70000076293945,100.0,,,13704
,,,,,13705
80.0,35.70000076293945,100.0,,,13706
,,,,,13707
80.0,35.70000076293945,100.0,,,13708
,,,,,13709
80.0,35.70000076293945,100.0,,,13710
,,,,,13711
80.0,35.70000076293945,100.0,,,13712
,,,,,13713
80.0,35.70000076293945,100.0,,,13714
,,,,,13715
80.0,35.70000076293945,100.0,,,13716
,,,,,13717
80.0,35.70000076293945,100.0,,,13718
,,,,,13719
80.0,35.70000076293945,100.0,,,13720
,,,,,13721
80.0,35.70000076293945,100.0,,,13722
,,,,,13723
80.0,35.70000076293945,100.0,,,13724
,,,,,13725
80.0,35.70000076293945,100.0,,,13726
,,,,,13727
81.0,35.70000076293945,100.0,,,13728
,,,,,13729
81.0,35.70000076293945,100.0,,,13730
,,,,,13731
80.0,35.70000076293945,100.0,,,13732
,,,,,13733
80.0,35.70000076293945,100.0,,,13734
,,,,,13735
80.0,35.70000076293945,100.0,,,13736
,,,,,13737
80.0,35.70000076293945,100.0,,,13738
,,,,,13739
80.0,35.70000076293945,100.0,,,13740
,,,,,13741
80.0,35.70000076293945,100.0,,,13742
,,,,,13743
81.0,35.70000076293945,100.0,,,13744
,,,,,13745
81.0,35.70000076293945,100.0,,,13746
,,,,,13747
81.0,35.70000076293945,100.0,,,13748
,,,,,13749
82.0,35.70000076293945,100.0,,,13750
,,,,,13751
82.0,35.70000076293945,100.0,,,13752
,,,,,13753
82.0,35.70000076293945,100.0,,,13754
,,,,,13755
81.0,35.70000076293945,100.0,,,13756
,,,,,13757
82.0,35.70000076293945,100.0,,,13758
,,,,,13759
82.0,35.70000076293945,100.0,,,13760
,,,,,13761
82.0,35.70000076293945,100.0,,,13762
,,,,,13763
81.0,35.70000076293945,100.0,,,13764
,,,,,13765
81.0,35.70000076293945,100.0,,,13766
,,,,,13767
81.0,35.70000076293945,100.0,,,13768
,,,,,13769
81.0,35.70000076293945,100.0,,,13770
,,,,,13771
81.0,35.70000076293945,100.0,,,13772
,,,,,13773
81.0,35.70000076293945,100.0,,,13774
,,,,,13775
81.0,35.70000076293945,100.0,,,13776
,,,,,13777
81.0,35.70000076293945,100.0,,,13778
,,,,,13779
81.0,35.70000076293945,100.0,,,13780
,,,,,13781
80.0,35.70000076293945,100.0,,,13782
,,,,,13783
80.0,35.70000076293945,100.0,,,13784
,,,,,13785
80.0,35.70000076293945,100.0,,,13786
,,,,,13787
80.0,35.70000076293945,100.0,,,13788
,,,,,13789
80.0,35.70000076293945,100.0,,,13790
,,,,,13791
80.0,35.70000076293945,100.0,,,13792
,,,,,13793
80.0,35.70000076293945,100.0,,,13794
,,,,,13795
80.0,35.70000076293945,100.0,,,13796
,,,,,13797
80.0,35.70000076293945,100.0,,,13798
,,,,,13799
79.0,35.70000076293945,100.0,,,13800
,,,,,13801
79.0,35.70000076293945,100.0,,,13802
,,,,,13803
80.0,35.70000076293945,100.0,,,13804
,,,,,13805
80.0,35.70000076293945,100.0,,,13806
,,,,,13807
80.0,35.70000076293945,100.0,,,13808
,,,,,13809
81.0,35.70000076293945,100.0,,,13810
,,,,,13811
80.0,35.70000076293945,100.0,,,13812
,,,,,13813
80.0,35.70000076293945,100.0,,,13814
,,,,,13815
80.0,35.70000076293945,100.0,,,13816
,,,,,13817
80.0,35.70000076293945,100.0,,,13818
,,,,,13819
80.0,35.70000076293945,100.0,,,13820
,,,,,13821
81.0,35.70000076293945,100.0,,,13822
,,,,,13823
80.0,35.70000076293945,100.0,,,13824
,,,,,13825
80.0,35.70000076293945,100.0,,,13826
,,,,,13827
80.0,35.70000076293945,100.0,,,13828
,,,,,13829
80.0,35.70000076293945,100.0,,,13830
,,,,,13831
79.0,35.70000076293945,100.0,,,13832
,,,,,13833
79.0,35.70000076293945,100.0,,,13834
,,,,,13835
79.0,35.70000076293945,100.0,,,13836
,,,,,13837
80.0,35.70000076293945,100.0,,,13838
,,,,,13839
80.0,35.70000076293945,100.0,,,13840
,,,,,13841
79.0,35.70000076293945,100.0,,,13842
,,,,,13843
79.0,35.70000076293945,100.0,,,13844
,,,,,13845
79.0,35.70000076293945,100.0,,,13846
,,,,,13847
79.0,35.70000076293945,100.0,,,13848
,,,,,13849
80.0,35.70000076293945,100.0,,,13850
,,,,,13851
80.0,35.70000076293945,100.0,,,13852
,,,,,13853
80.0,35.70000076293945,100.0,,,13854
,,,,,13855
80.0,35.70000076293945,100.0,,,13856
,,,,,13857
80.0,35.70000076293945,100.0,,,13858
,,,,,13859
81.0,35.70000076293945,100.0,,,13860
,,,,,13861
81.0,35.70000076293945,100.0,,,13862
,,,,,13863
81.0,35.70000076293945,100.0,,,13864
,,,,,13865
81.0,35.70000076293945,100.0,,,13866
,,,,,13867
81.0,35.70000076293945,100.0,,,13868
,,,,,13869
81.0,35.70000076293945,100.0,,,13870
,,,,,13871
81.0,35.70000076293945,100.0,,,13872
,,,,,13873
81.0,35.70000076293945,100.0,,,13874
,,,,,13875
81.0,35.70000076293945,100.0,,,13876
,,,,,13877
82.0,35.70000076293945,100.0,,,13878
,,,,,13879
82.0,35.70000076293945,100.0,,,13880
,,,,,13881
82.0,35.70000076293945,100.0,,,13882
,,,,,13883
82.0,35.70000076293945,100.0,,,13884
,,,,,13885
81.0,35.70000076293945,100.0,,,13886
,,,,,13887
81.0,35.70000076293945,100.0,,,13888
,,,,,13889
81.0,35.70000076293945,100.0,,,13890
,,,,,13891
81.0,35.70000076293945,100.0,,,13892
,,,,,13893
81.0,35.70000076293945,100.0,,,13894
,,,,,13895
81.0,35.70000076293945,100.0,,,13896
,,,,,13897
81.0,35.70000076293945,100.0,,,13898
,,,,,13899
81.0,35.70000076293945,100.0,,,13900
,,,,,13901
81.0,35.70000076293945,100.0,,,13902
,,,,,13903
80.0,35.70000076293945,100.0,,,13904
,,,,,13905
80.0,35.70000076293945,100.0,,,13906
,,,,,13907
80.0,35.70000076293945,100.0,,,13908
,,,,,13909
80.0,35.70000076293945,100.0,,,13910
,,,,,13911
80.0,35.70000076293945,100.0,,,13912
,,,,,13913
81.0,35.70000076293945,100.0,,,13914
,,,,,13915
81.0,35.70000076293945,100.0,,,13916
,,,,,13917
81.0,35.70000076293945,100.0,,,13918
,,,,,13919
81.0,35.70000076293945,100.0,,,13920
,,,,,13921
80.0,35.70000076293945,100.0,,,13922
,,,,,13923
80.0,35.70000076293945,100.0,,,13924
,,,,,13925
80.0,35.70000076293945,100.0,,,13926
,,,,,13927
81.0,35.70000076293945,100.0,,,13928
,,,,,13929
81.0,35.70000076293945,100.0,,,13930
,,,,,13931
81.0,35.70000076293945,100.0,,,13932
,,,,,13933
81.0,35.70000076293945,100.0,,,13934
,,,,,13935
81.0,35.70000076293945,100.0,,,13936
,,,,,13937
81.0,35.70000076293945,100.0,,,13938
,,,,,13939
81.0,35.70000076293945,100.0,,,13940
,,,,,13941
81.0,35.70000076293945,100.0,,,13942
,,,,,13943
81.0,35.70000076293945,100.0,,,13944
,,,,,13945
81.0,35.70000076293945,100.0,,,13946
,,,,,13947
81.0,35.70000076293945,100.0,,,13948
,,,,,13949
81.0,35.70000076293945,100.0,,,13950
,,,,,13951
81.0,35.70000076293945,100.0,,,13952
,,,,,13953
81.0,35.70000076293945,100.0,,,13954
,,,,,13955
81.0,35.70000076293945,100.0,,,13956
,,,,,13957
81.0,35.70000076293945,100.0,,,13958
,,,,,13959
81.0,35.70000076293945,100.0,,,13960
,,,,,13961
81.0,35.70000076293945,100.0,,,13962
,,,,,13963
81.0,35.70000076293945,100.0,,,13964
,,,,,13965
81.0,35.70000076293945,100.0,,,13966
,,,,,13967
82.0,35.70000076293945,100.0,,,13968
,,,,,13969
82.0,35.70000076293945,100.0,,,13970
,,,,,13971
82.0,35.70000076293945,100.0,,,13972
,,,,,13973
82.0,35.70000076293945,100.0,,,13974
,,,,,13975
82.0,35.70000076293945,100.0,,,13976
,,,,,13977
82.0,35.70000076293945,100.0,,,13978
,,,,,13979
82.0,35.70000076293945,100.0,,,13980
,,,,,13981
82.0,35.70000076293945,100.0,,,13982
,,,,,13983
82.0,35.79999923706055,100.0,,,13984
,,,,,13985
82.0,35.79999923706055,100.0,,,13986
,,,,,13987
82.0,35.70000076293945,100.0,,,13988
,,,,,13989
82.0,35.70000076293945,100.0,,,13990
,,,,,13991
81.0,35.70000076293945,100.0,,,13992
,,,,,13993
81.0,35.70000076293945,100.0,,,13994
,,,,,13995
81.0,35.70000076293945,100.0,,,13996
,,,,,13997
81.0,35.70000076293945,100.0,,,13998
,,,,,13999
81.0,35.70000076293945,100.0,,,14000
,,,,,14001
81.0,35.70000076293945,100.0,,,14002
,,,,,14003
81.0,35.70000076293945,100.0,,,14004
,,,,,14005
81.0,35.70000076293945,100.0,,,14006
,,,,,14007
82.0,35.70000076293945,100.0,,,14008
,,,,,14009
82.0,35.70000076293945,100.0,,,14010
,,,,,14011
82.0,35.70000076293945,100.0,,,14012
,,,,,14013
82.0,35.70000076293945,100.0,,,14014
,,,,,14015
82.0,35.70000076293945,100.0,,,14016
,,,,,14017
82.0,35.70000076293945,100.0,,,14018
,,,,,14019
82.0,35.70000076293945,100.0,,,14020
,,,,,14021
82.0,35.70000076293945,100.0,,,14022
,,,,,14023
82.0,35.70000076293945,100.0,,,14024
,,,,,14025
82.0,35.70000076293945,100.0,,,14026
,,,,,14027
83.0,35.70000076293945,100.0,,,14028
,,,,,14029
83.0,35.70000076293945,100.0,,,14030
,,,,,14031
83.0,35.70000076293945,100.0,,,14032
,,,,,14033
82.0,35.79999923706055,100.0,,,14034
,,,,,14035
82.0,35.79999923706055,100.0,,,14036
,,,,,14037
82.0,35.79999923706055,100.0,,,14038
,,,,,14039
83.0,35.79999923706055,100.0,,,14040
,,,,,14041
83.0,35.79999923706055,100.0,,,14042
,,,,,14043
83.0,35.79999923706055,100.0,,,14044
,,,,,14045
83.0,35.70000076293945,100.0,,,14046
,,,,,14047
83.0,35.70000076293945,100.0,,,14048
,,,,,14049
83.0,35.70000076293945,100.0,,,14050
,,,,,14051
83.0,35.70000076293945,100.0,,,14052
,,,,,14053
83.0,35.70000076293945,100.0,,,14054
,,,,,14055
83.0,35.70000076293945,100.0,,,14056
,,,,,14057
83.0,35.70000076293945,100.0,,,14058
,,,,,14059
83.0,35.70000076293945,100.0,,,14060
,,,,,14061
84.0,35.70000076293945,100.0,,,14062
,,,,,14063
84.0,35.70000076293945,100.0,,,14064
,,,,,14065
83.0,35.70000076293945,100.0,,,14066
,,,,,14067
83.0,35.70000076293945,100.0,,,14068
,,,,,14069
83.0,35.70000076293945,100.0,,,14070
,,,,,14071
83.0,35.70000076293945,100.0,,,14072
,,,,,14073
82.0,35.70000076293945,100.0,,,14074
,,,,,14075
82.0,35.70000076293945,100.0,,,14076
,,,,,14077
82.0,35.79999923706055,100.0,,,14078
,,,,,14079
82.0,35.79999923706055,100.0,,,14080
,,,,,14081
82.0,35.79999923706055,100.0,,,14082
,,,,,14083
82.0,35.79999923706055,100.0,,,14084
,,,,,14085
82.0,35.79999923706055,100.0,,,14086
,,,,,14087
82.0,35.79999923706055,100.0,,,14088
,,,,,14089
82.0,35.79999923706055,100.0,,,14090
,,,,,14091
82.0,35.79999923706055,100.0,,,14092
,,,,,14093
83.0,35.79999923706055,100.0,,,14094
,,,,,14095
84.0,35.79999923706055,100.0,,,14096
,,,,,14097
85.0,35.70000076293945,100.0,,,14098
,,,,,14099
86.0,35.70000076293945,100.0,,,14100
,,,,,14101
86.0,35.70000076293945,100.0,,,14102
,,,,,14103
85.0,35.70000076293945,100.0,,,14104
,,,,,14105
85.0,35.70000076293945,100.0,,,14106
,,,,,14107
84.0,35.79999923706055,100.0,,,14108
,,,,,14109
84.0,35.79999923706055,100.0,,,14110
,,,,,14111
84.0,35.79999923706055,100.0,,,14112
,,,,,14113
83.0,35.79999923706055,100.0,,,14114
,,,,,14115
83.0,35.79999923706055,100.0,,,14116
,,,,,14117
83.0,35.79999923706055,100.0,,,14118
,,,,,14119
83.0,35.79999923706055,100.0,,,14120
,,,,,14121
83.0,35.79999923706055,100.0,,,14122
,,,,,14123
83.0,35.79999923706055,100.0,,,14124
,,,,,14125
82.0,35.79999923706055,100.0,,,14126
,,,,,14127
82.0,35.79999923706055,100.0,,,14128
,,,,,14129
82.0,35.79999923706055,100.0,,,14130
,,,,,14131
82.0,35.79999923706055,100.0,,,14132
,,,,,14133
82.0,35.79999923706055,100.0,,,14134
,,,,,14135
82.0,35.79999923706055,100.0,,,14136
,,,,,14137
83.0,35.79999923706055,100.0,,,14138
,,,,,14139
83.0,35.79999923706055,100.0,,,14140
,,,,,14141
82.0,35.79999923706055,100.0,,,14142
,,,,,14143
82.0,35.79999923706055,100.0,,,14144
,,,,,14145
82.0,35.79999923706055,100.0,,,14146
,,,,,14147
82.0,35.70000076293945,100.0,,,14148
,,,,,14149
82.0,35.70000076293945,100.0,,,14150
,,,,,14151
82.0,35.70000076293945,100.0,,,14152
,,,,,14153
82.0,35.70000076293945,100.0,,,14154
,,,,,14155
82.0,35.70000076293945,100.0,,,14156
,,,,,14157
81.0,35.70000076293945,100.0,,,14158
,,,,,14159
81.0,35.70000076293945,100.0,,,14160
,,,,,14161
81.0,35.79999923706055,100.0,,,14162
,,,,,14163
81.0,35.79999923706055,100.0,,,14164
,,,,,14165
80.0,35.79999923706055,100.0,,,14166
,,,,,14167
80.0,35.79999923706055,100.0,,,14168
,,,,,14169
80.0,35.79999923706055,100.0,,,14170
,,,,,14171
80.0,35.79999923706055,100.0,,,14172
,,,,,14173
80.0,35.79999923706055,100.0,,,14174
,,,,,14175
80.0,35.79999923706055,100.0,,,14176
,,,,,14177
80.0,35.79999923706055,100.0,,,14178
,,,,,14179
81.0,35.79999923706055,100.0,,,14180
,,,,,14181
80.0,35.79999923706055,100.0,,,14182
,,,,,14183
80.0,35.79999923706055,100.0,,,14184
,,,,,14185
80.0,35.79999923706055,100.0,,,14186
,,,,,14187
79.0,35.79999923706055,100.0,,,14188
,,,,,14189
79.0,35.70000076293945,100.0,,,14190
,,,,,14191
79.0,35.70000076293945,100.0,,,14192
,,,,,14193
79.0,35.70000076293945,100.0,,,14194
,,,,,14195
79.0,35.70000076293945,100.0,,,14196
,,,,,14197
79.0,35.70000076293945,100.0,,,14198
,,,,,14199
79.0,35.70000076293945,100.0,,,14200
,,,,,14201
79.0,35.79999923706055,100.0,,,14202
,,,,,14203
80.0,35.79999923706055,100.0,,,14204
,,,,,14205
80.0,35.79999923706055,100.0,,,14206
,,,,,14207
80.0,35.79999923706055,100.0,,,14208
,,,,,14209
80.0,35.79999923706055,100.0,,,14210
,,,,,14211
80.0,35.79999923706055,100.0,,,14212
,,,,,14213
80.0,35.79999923706055,100.0,,,14214
,,,,,14215
80.0,35.79999923706055,100.0,,,14216
,,,,,14217
80.0,35.79999923706055,100.0,,,14218
,,,,,14219
80.0,35.79999923706055,100.0,,,14220
,,,,,14221
80.0,35.79999923706055,100.0,,,14222
,,,,,14223
80.0,35.79999923706055,100.0,,,14224
,,,,,14225
80.0,35.79999923706055,100.0,,,14226
,,,,,14227
80.0,35.79999923706055,100.0,,,14228
,,,,,14229
79.0,35.79999923706055,100.0,,,14230
,,,,,14231
79.0,35.79999923706055,100.0,,,14232
,,,,,14233
78.0,35.79999923706055,100.0,,,14234
,,,,,14235
78.0,35.79999923706055,100.0,,,14236
,,,,,14237
78.0,35.79999923706055,100.0,,,14238
,,,,,14239
78.0,35.79999923706055,100.0,,,14240
,,,,,14241
78.0,35.79999923706055,100.0,,,14242
,,,,,14243
78.0,35.79999923706055,100.0,,,14244
,,,,,14245
78.0,35.79999923706055,100.0,,,14246
,,,,,14247
78.0,35.79999923706055,100.0,,,14248
,,,,,14249
78.0,35.79999923706055,100.0,,,14250
,,,,,14251
78.0,35.79999923706055,100.0,,,14252
,,,,,14253
78.0,35.79999923706055,100.0,,,14254
,,,,,14255
78.0,35.79999923706055,100.0,,,14256
,,,,,14257
78.0,35.79999923706055,100.0,,,14258
,,,,,14259
78.0,35.79999923706055,100.0,,,14260
,,,,,14261
78.0,35.79999923706055,100.0,,,14262
,,,,,14263
78.0,35.79999923706055,100.0,,,14264
,,,,,14265
78.0,35.79999923706055,100.0,,,14266
,,,,,14267
78.0,35.79999923706055,100.0,,,14268
,,,,,14269
79.0,35.79999923706055,100.0,,,14270
,,,,,14271
79.0,35.79999923706055,100.0,,,14272
,,,,,14273
79.0,35.79999923706055,100.0,,,14274
,,,,,14275
79.0,35.79999923706055,100.0,,,14276
,,,,,14277
79.0,35.79999923706055,100.0,,,14278
,,,,,14279
79.0,35.79999923706055,100.0,,,14280
,,,,,14281
79.0,35.79999923706055,100.0,,,14282
,,,,,14283
79.0,35.79999923706055,100.0,,,14284
,,,,,14285
79.0,35.79999923706055,100.0,,,14286
,,,,,14287
79.0,35.79999923706055,100.0,,,14288
,,,,,14289
79.0,35.79999923706055,100.0,,,14290
,,,,,14291
79.0,35.79999923706055,100.0,,,14292
,,,,,14293
79.0,35.79999923706055,100.0,,,14294
,,,,,14295
79.0,35.79999923706055,100.0,,,14296
,,,,,14297
79.0,35.79999923706055,100.0,,,14298
,,,,,14299
78.0,35.79999923706055,100.0,,,14300
,,,,,14301
78.0,35.79999923706055,100.0,,,14302
,,,,,14303
78.0,35.79999923706055,100.0,,,14304
,,,,,14305
78.0,35.79999923706055,100.0,,,14306
,,,,,14307
78.0,35.79999923706055,100.0,,,14308
,,,,,14309
78.0,35.79999923706055,100.0,,,14310
,,,,,14311
78.0,35.79999923706055,100.0,,,14312
,,,,,14313
78.0,35.79999923706055,100.0,,,14314
,,,,,14315
78.0,35.79999923706055,100.0,,,14316
,,,,,14317
78.0,35.79999923706055,100.0,,,14318
,,,,,14319
79.0,35.79999923706055,100.0,,,14320
,,,,,14321
79.0,35.79999923706055,100.0,,,14322
,,,,,14323
78.0,35.79999923706055,100.0,,,14324
,,,,,14325
78.0,35.79999923706055,100.0,,,14326
,,,,,14327
78.0,35.79999923706055,100.0,,,14328
,,,,,14329
79.0,35.79999923706055,100.0,,,14330
,,,,,14331
79.0,35.79999923706055,100.0,,,14332
,,,,,14333
79.0,35.79999923706055,100.0,,,14334
,,,,,14335
79.0,35.79999923706055,100.0,,,14336
,,,,,14337
79.0,35.79999923706055,100.0,,,14338
,,,,,14339
79.0,35.79999923706055,100.0,,,14340
,,,,,14341
79.0,35.79999923706055,100.0,,,14342
,,,,,14343
79.0,35.79999923706055,100.0,,,14344
,,,,,14345
79.0,35.79999923706055,100.0,,,14346
,,,,,14347
79.0,35.79999923706055,100.0,,,14348
,,,,,14349
79.0,35.79999923706055,100.0,,,14350
,,,,,14351
79.0,35.79999923706055,100.0,,,14352
,,,,,14353
79.0,35.79999923706055,100.0,,,14354
,,,,,14355
78.0,35.79999923706055,100.0,,,14356
,,,,,14357
78.0,35.79999923706055,100.0,,,14358
,,,,,14359
79.0,35.79999923706055,100.0,,,14360
,,,,,14361
79.0,35.79999923706055,100.0,,,14362
,,,,,14363
79.0,35.79999923706055,100.0,,,14364
,,,,,14365
80.0,35.79999923706055,100.0,,,14366
,,,,,14367
81.0,35.79999923706055,100.0,,,14368
,,,,,14369
81.0,35.79999923706055,100.0,,,14370
,,,,,14371
81.0,35.79999923706055,100.0,,,14372
,,,,,14373
81.0,35.79999923706055,100.0,,,14374
,,,,,14375
80.0,35.79999923706055,100.0,,,14376
,,,,,14377
80.0,35.79999923706055,100.0,,,14378
,,,,,14379
80.0,35.79999923706055,100.0,,,14380
,,,,,14381
80.0,35.79999923706055,100.0,,,14382
,,,,,14383
80.0,35.79999923706055,100.0,,,14384
,,,,,14385
80.0,35.79999923706055,100.0,,,14386
,,,,,14387
80.0,35.79999923706055,100.0,,,14388
,,,,,14389
79.0,35.79999923706055,100.0,,,14390
,,,,,14391
78.0,35.79999923706055,100.0,,,14392
,,,,,14393
78.0,35.79999923706055,100.0,,,14394
,,,,,14395
78.0,35.79999923706055,100.0,,,14396
,,,,,14397
78.0,35.79999923706055,100.0,,,14398
,,,,,14399
78.0,35.79999923706055,100.0,,,14400
,,,,,14401
78.0,35.79999923706055,100.0,,,14402
,,,,,14403
77.0,35.79999923706055,100.0,,,14404
,,,,,14405
77.0,35.79999923706055,100.0,,,14406
,,,,,14407
77.0,35.79999923706055,100.0,,,14408
,,,,,14409
76.0,35.79999923706055,100.0,,,14410
,,,,,14411
76.0,35.79999923706055,100.0,,,14412
,,,,,14413
76.0,35.79999923706055,100.0,,,14414
,,,,,14415
76.0,35.79999923706055,100.0,,,14416
,,,,,14417
76.0,35.79999923706055,100.0,,,14418
,,,,,14419
76.0,35.79999923706055,100.0,,,14420
,,,,,14421
76.0,35.79999923706055,100.0,,,14422
,,,,,14423
77.0,35.79999923706055,100.0,,,14424
,,,,,14425
77.0,35.79999923706055,100.0,,,14426
,,,,,14427
78.0,35.79999923706055,100.0,,,14428
,,,,,14429
78.0,35.79999923706055,100.0,,,14430
,,,,,14431
79.0,35.79999923706055,100.0,,,14432
,,,,,14433
79.0,35.79999923706055,100.0,,,14434
,,,,,14435
79.0,35.79999923706055,100.0,,,14436
,,,,,14437
79.0,35.79999923706055,100.0,,,14438
,,,,,14439
79.0,35.79999923706055,100.0,,,14440
,,,,,14441
78.0,35.79999923706055,100.0,,,14442
,,,,,14443
78.0,35.79999923706055,100.0,,,14444
,,,,,14445
78.0,35.79999923706055,100.0,,,14446
,,,,,14447
78.0,35.79999923706055,100.0,,,14448
,,,,,14449
78.0,35.79999923706055,100.0,,,14450
,,,,,14451
78.0,35.79999923706055,100.0,,,14452
,,,,,14453
78.0,35.79999923706055,100.0,,,14454
,,,,,14455
79.0,35.79999923706055,100.0,,,14456
,,,,,14457
79.0,35.79999923706055,100.0,,,14458
,,,,,14459
79.0,35.79999923706055,100.0,,,14460
,,,,,14461
79.0,35.79999923706055,100.0,,,14462
,,,,,14463
79.0,35.79999923706055,100.0,,,14464
,,,,,14465
79.0,35.79999923706055,100.0,,,14466
,,,,,14467
79.0,35.79999923706055,100.0,,,14468
,,,,,14469
79.0,35.79999923706055,100.0,,,14470
,,,,,14471
79.0,35.79999923706055,100.0,,,14472
,,,,,14473
80.0,35.79999923706055,100.0,,,14474
,,,,,14475
79.0,35.79999923706055,100.0,,,14476
,,,,,14477
79.0,35.79999923706055,100.0,,,14478
,,,,,14479
79.0,35.79999923706055,100.0,,,14480
,,,,,14481
79.0,35.79999923706055,100.0,,,14482
,,,,,14483
79.0,35.79999923706055,100.0,,,14484
,,,,,14485
79.0,35.79999923706055,100.0,,,14486
,,,,,14487
80.0,35.79999923706055,100.0,,,14488
,,,,,14489
80.0,35.79999923706055,100.0,,,14490
,,,,,14491
80.0,35.79999923706055,100.0,,,14492
,,,,,14493
81.0,35.79999923706055,100.0,,,14494
,,,,,14495
80.0,35.79999923706055,100.0,,,14496
,,,,,14497
80.0,35.79999923706055,100.0,,,14498
,,,,,14499
80.0,35.79999923706055,100.0,,,14500
,,,,,14501
79.0,35.79999923706055,100.0,,,14502
,,,,,14503
79.0,35.79999923706055,100.0,,,14504
,,,,,14505
78.0,35.79999923706055,100.0,,,14506
,,,,,14507
78.0,35.79999923706055,100.0,,,14508
,,,,,14509
78.0,35.79999923706055,100.0,,,14510
,,,,,14511
77.0,35.79999923706055,100.0,,,14512
,,,,,14513
77.0,35.79999923706055,100.0,,,14514
,,,,,14515
77.0,35.79999923706055,100.0,,,14516
,,,,,14517
77.0,35.79999923706055,100.0,,,14518
,,,,,14519
77.0,35.79999923706055,100.0,,,14520
,,,,,14521
77.0,35.79999923706055,100.0,,,14522
,,,,,14523
78.0,35.79999923706055,100.0,,,14524
,,,,,14525
78.0,35.79999923706055,100.0,,,14526
,,,,,14527
78.0,35.79999923706055,100.0,,,14528
,,,,,14529
78.0,35.79999923706055,100.0,,,14530
,,,,,14531
