Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,time_sec
75.0,35.3,100.0,1414
,,,1415
76.0,35.3,100.0,1416
,,,1417
76.0,35.3,100.0,1418
,,,1419
75.0,35.3,100.0,1420
,,,1421
75.0,35.3,100.0,1422
,,,1423
75.0,35.3,100.0,1424
,,,1425
75.0,35.3,100.0,1426
,,,1427
75.0,35.3,100.0,1428
,,,1429
75.0,35.3,100.0,1430
,,,1431
75.0,35.3,100.0,1432
,,,1433
75.0,35.3,100.0,1434
,,,1435
75.0,35.3,100.0,1436
,,,1437
75.0,35.3,100.0,1438
,,,1439
75.0,35.3,100.0,1440
,,,1441
75.0,35.3,100.0,1442
,,,1443
75.0,35.3,100.0,1444
,,,1445
75.0,35.3,100.0,1446
,,,1447
75.0,35.3,100.0,1448
,,,1449
75.0,35.3,100.0,1450
,,,1451
75.0,35.3,100.0,1452
,,,1453
75.0,35.4,100.0,1454
,,,1455
75.0,35.4,100.0,1456
,,,1457
75.0,35.4,100.0,1458
,,,1459
75.0,35.2,100.0,1460
,,,1461
75.0,34.9,100.0,1462
,,,1463
75.0,34.4,100.0,1464
,,,1465
75.0,34.0,100.0,1466
,,,1467
75.0,33.5,100.0,1468
,,,1469
75.0,33.100002,100.0,1470
,,,1471
75.0,32.7,100.0,1472
,,,1473
75.0,32.2,100.0,1474
,,,1475
75.0,31.800001,100.0,1476
,,,1477
75.0,31.5,100.0,1478
,,,1479
74.0,31.2,100.0,1480
,,,1481
75.0,31.0,100.0,1482
,,,1483
74.0,30.800001,100.0,1484
,,,1485
75.0,30.7,100.0,1486
,,,1487
75.0,30.5,100.0,1488
,,,1489
75.0,30.5,100.0,1490
,,,1491
76.0,30.800001,100.0,1492
,,,1493
76.0,31.2,100.0,1494
,,,1495
77.0,31.7,100.0,1496
,,,1497
77.0,32.2,100.0,1498
,,,1499
77.0,32.600002,100.0,1500
,,,1501
77.0,33.0,100.0,1502
,,,1503
76.0,33.3,100.0,1504
,,,1505
76.0,33.600002,100.0,1506
,,,1507
76.0,33.8,100.0,1508
,,,1509
76.0,34.0,100.0,1510
,,,1511
76.0,34.100002,100.0,1512
,,,1513
76.0,34.3,100.0,1514
,,,1515
76.0,34.4,100.0,1516
,,,1517
76.0,34.5,100.0,1518
,,,1519
76.0,34.600002,100.0,1520
,,,1521
76.0,34.7,100.0,1522
,,,1523
75.0,34.8,100.0,1524
,,,1525
75.0,34.9,100.0,1526
,,,1527
75.0,34.9,100.0,1528
,,,1529
75.0,35.0,100.0,1530
,,,1531
75.0,35.0,100.0,1532
,,,1533
75.0,35.0,100.0,1534
,,,1535
75.0,35.100002,100.0,1536
,,,1537
75.0,35.100002,100.0,1538
,,,1539
75.0,35.100002,100.0,1540
,,,1541
75.0,35.100002,100.0,1542
,,,1543
75.0,35.2,100.0,1544
,,,1545
75.0,35.2,100.0,1546
,,,1547
75.0,35.2,100.0,1548
,,,1549
75.0,35.2,100.0,1550
,,,1551
74.0,35.3,100.0,1552
,,,1553
74.0,35.3,100.0,1554
,,,1555
74.0,35.3,100.0,1556
,,,1557
74.0,35.3,100.0,1558
,,,1559
74.0,35.3,100.0,1560
,,,1561
75.0,35.3,100.0,1562
,,,1563
75.0,35.3,100.0,1564
,,,1565
74.0,35.3,100.0,1566
,,,1567
74.0,35.3,100.0,1568
,,,1569
74.0,35.3,100.0,1570
,,,1571
74.0,35.3,100.0,1572
,,,1573
74.0,35.3,100.0,1574
,,,1575
74.0,35.3,100.0,1576
,,,1577
74.0,35.4,100.0,1578
,,,1579
74.0,35.4,100.0,1580
,,,1581
74.0,35.4,100.0,1582
,,,1583
74.0,35.4,100.0,1584
,,,1585
74.0,35.4,100.0,1586
,,,1587
74.0,35.4,100.0,1588
,,,1589
74.0,35.4,100.0,1590
,,,1591
73.0,35.4,100.0,1592
,,,1593
73.0,35.4,100.0,1594
,,,1595
73.0,35.4,100.0,1596
,,,1597
73.0,35.4,100.0,1598
,,,1599
73.0,35.4,100.0,1600
,,,1601
73.0,35.4,100.0,1602
,,,1603
73.0,35.4,100.0,1604
,,,1605
74.0,35.4,100.0,1606
,,,1607
73.0,35.4,100.0,1608
,,,1609
73.0,35.4,100.0,1610
,,,1611
73.0,35.4,100.0,1612
,,,1613
73.0,35.4,100.0,1614
,,,1615
73.0,35.4,100.0,1616
,,,1617
73.0,35.4,100.0,1618
,,,1619
73.0,35.4,100.0,1620
,,,1621
73.0,35.4,100.0,1622
,,,1623
72.0,35.4,100.0,1624
,,,1625
72.0,35.4,100.0,1626
,,,1627
73.0,35.4,100.0,1628
,,,1629
73.0,35.4,100.0,1630
,,,1631
72.0,35.4,100.0,1632
,,,1633
72.0,35.4,100.0,1634
,,,1635
72.0,35.4,100.0,1636
,,,1637
72.0,35.4,100.0,1638
,,,1639
72.0,35.4,100.0,1640
,,,1641
72.0,35.4,100.0,1642
,,,1643
72.0,35.4,100.0,1644
,,,1645
72.0,35.4,100.0,1646
,,,1647
72.0,35.4,100.0,1648
,,,1649
72.0,35.4,100.0,1650
,,,1651
72.0,35.4,100.0,1652
,,,1653
72.0,35.4,100.0,1654
,,,1655
72.0,35.4,100.0,1656
,,,1657
72.0,35.4,100.0,1658
,,,1659
71.0,35.4,100.0,1660
,,,1661
72.0,35.4,100.0,1662
,,,1663
71.0,35.4,100.0,1664
,,,1665
72.0,35.4,100.0,1666
,,,1667
72.0,35.4,100.0,1668
,,,1669
72.0,35.4,100.0,1670
,,,1671
72.0,35.4,100.0,1672
,,,1673
72.0,35.4,100.0,1674
,,,1675
72.0,35.4,100.0,1676
,,,1677
72.0,35.4,100.0,1678
,,,1679
72.0,35.4,100.0,1680
,,,1681
72.0,35.4,100.0,1682
,,,1683
72.0,35.4,100.0,1684
,,,1685
72.0,35.4,100.0,1686
,,,1687
71.0,35.4,100.0,1688
,,,1689
70.0,35.4,100.0,1690
,,,1691
71.0,35.4,100.0,1692
,,,1693
71.0,35.4,100.0,1694
,,,1695
72.0,35.4,100.0,1696
,,,1697
72.0,35.4,100.0,1698
,,,1699
71.0,35.4,100.0,1700
,,,1701
71.0,35.4,100.0,1702
,,,1703
72.0,35.4,100.0,1704
,,,1705
72.0,35.4,100.0,1706
,,,1707
72.0,35.4,100.0,1708
,,,1709
72.0,35.4,100.0,1710
,,,1711
72.0,35.4,100.0,1712
,,,1713
72.0,35.4,100.0,1714
,,,1715
72.0,35.4,100.0,1716
,,,1717
71.0,35.4,100.0,1718
,,,1719
71.0,35.4,100.0,1720
,,,1721
71.0,35.4,100.0,1722
,,,1723
71.0,35.4,100.0,1724
,,,1725
70.0,35.4,100.0,1726
,,,1727
70.0,35.4,100.0,1728
,,,1729
70.0,35.4,100.0,1730
,,,1731
71.0,35.4,100.0,1732
,,,1733
71.0,35.4,100.0,1734
,,,1735
70.0,35.4,100.0,1736
,,,1737
71.0,35.4,100.0,1738
,,,1739
71.0,35.4,100.0,1740
,,,1741
71.0,35.4,100.0,1742
,,,1743
71.0,35.4,100.0,1744
,,,1745
71.0,35.4,100.0,1746
,,,1747
72.0,35.4,100.0,1748
,,,1749
72.0,35.4,100.0,1750
,,,1751
72.0,35.4,100.0,1752
,,,1753
71.0,35.4,100.0,1754
,,,1755
71.0,35.4,100.0,1756
,,,1757
71.0,35.4,100.0,1758
,,,1759
71.0,35.4,100.0,1760
,,,1761
71.0,35.4,100.0,1762
,,,1763
71.0,35.4,100.0,1764
,,,1765
71.0,35.4,100.0,1766
,,,1767
71.0,35.4,100.0,1768
,,,1769
71.0,35.4,100.0,1770
,,,1771
71.0,35.4,100.0,1772
,,,1773
71.0,35.4,100.0,1774
,,,1775
71.0,35.4,100.0,1776
,,,1777
71.0,35.4,100.0,1778
,,,1779
71.0,35.4,100.0,1780
,,,1781
71.0,35.4,100.0,1782
,,,1783
71.0,35.4,100.0,1784
,,,1785
71.0,35.4,100.0,1786
,,,1787
71.0,35.4,100.0,1788
,,,1789
71.0,35.4,100.0,1790
,,,1791
71.0,35.4,100.0,1792
,,,1793
71.0,35.4,100.0,1794
,,,1795
71.0,35.4,100.0,1796
,,,1797
71.0,35.4,100.0,1798
,,,1799
71.0,35.4,100.0,1800
,,,1801
71.0,35.4,100.0,1802
,,,1803
71.0,35.4,100.0,1804
,,,1805
71.0,35.4,100.0,1806
,,,1807
71.0,35.4,100.0,1808
,,,1809
71.0,35.4,100.0,1810
,,,1811
71.0,35.4,100.0,1812
,,,1813
71.0,35.3,100.0,1814
,,,1815
71.0,35.3,100.0,1816
,,,1817
71.0,35.3,100.0,1818
,,,1819
71.0,35.3,100.0,1820
,,,1821
71.0,35.3,100.0,1822
,,,1823
70.0,35.3,100.0,1824
,,,1825
70.0,35.3,100.0,1826
,,,1827
70.0,35.3,100.0,1828
,,,1829
70.0,35.3,100.0,1830
,,,1831
71.0,35.4,100.0,1832
,,,1833
70.0,35.4,100.0,1834
,,,1835
70.0,35.4,100.0,1836
,,,1837
71.0,35.4,100.0,1838
,,,1839
70.0,35.4,100.0,1840
,,,1841
71.0,35.4,100.0,1842
,,,1843
70.0,35.3,100.0,1844
,,,1845
70.0,35.4,100.0,1846
,,,1847
70.0,35.4,100.0,1848
,,,1849
70.0,35.4,100.0,1850
,,,1851
71.0,35.4,100.0,1852
,,,1853
71.0,35.4,100.0,1854
,,,1855
71.0,35.4,100.0,1856
,,,1857
71.0,35.4,100.0,1858
,,,1859
70.0,35.4,100.0,1860
,,,1861
70.0,35.4,100.0,1862
,,,1863
70.0,35.4,100.0,1864
,,,1865
70.0,35.4,100.0,1866
,,,1867
71.0,35.4,100.0,1868
,,,1869
70.0,35.4,100.0,1870
,,,1871
70.0,35.4,100.0,1872
,,,1873
70.0,35.4,100.0,1874
,,,1875
70.0,35.4,100.0,1876
,,,1877
70.0,35.4,100.0,1878
,,,1879
70.0,35.4,100.0,1880
,,,1881
70.0,35.4,100.0,1882
,,,1883
70.0,35.4,100.0,1884
,,,1885
70.0,35.4,100.0,1886
,,,1887
70.0,35.4,100.0,1888
,,,1889
70.0,35.4,100.0,1890
,,,1891
70.0,35.4,100.0,1892
,,,1893
70.0,35.4,100.0,1894
,,,1895
70.0,35.4,100.0,1896
,,,1897
70.0,35.4,100.0,1898
,,,1899
70.0,35.4,100.0,1900
,,,1901
70.0,35.4,100.0,1902
,,,1903
70.0,35.4,100.0,1904
,,,1905
69.0,35.4,100.0,1906
,,,1907
69.0,35.4,100.0,1908
,,,1909
69.0,35.4,100.0,1910
,,,1911
69.0,35.4,100.0,1912
,,,1913
69.0,35.4,100.0,1914
,,,1915
69.0,35.4,100.0,1916
,,,1917
69.0,35.4,100.0,1918
,,,1919
69.0,35.4,100.0,1920
,,,1921
69.0,35.4,100.0,1922
,,,1923
69.0,35.4,100.0,1924
,,,1925
68.0,35.4,100.0,1926
,,,1927
68.0,35.4,100.0,1928
,,,1929
69.0,35.4,100.0,1930
,,,1931
69.0,35.4,100.0,1932
,,,1933
69.0,35.4,100.0,1934
,,,1935
69.0,35.4,100.0,1936
,,,1937
68.0,35.4,100.0,1938
,,,1939
69.0,35.4,100.0,1940
,,,1941
69.0,35.4,100.0,1942
,,,1943
68.0,35.4,100.0,1944
,,,1945
69.0,35.4,100.0,1946
,,,1947
69.0,35.4,100.0,1948
,,,1949
69.0,35.4,100.0,1950
,,,1951
69.0,35.4,100.0,1952
,,,1953
69.0,35.4,100.0,1954
,,,1955
68.0,35.4,100.0,1956
,,,1957
68.0,35.4,100.0,1958
,,,1959
68.0,35.4,100.0,1960
,,,1961
68.0,35.4,100.0,1962
,,,1963
68.0,35.4,100.0,1964
,,,1965
68.0,35.4,100.0,1966
,,,1967
69.0,35.4,100.0,1968
,,,1969
69.0,35.4,100.0,1970
,,,1971
69.0,35.4,100.0,1972
,,,1973
69.0,35.4,100.0,1974
,,,1975
69.0,35.4,100.0,1976
,,,1977
69.0,35.4,100.0,1978
,,,1979
69.0,35.4,100.0,1980
,,,1981
69.0,35.4,100.0,1982
,,,1983
69.0,35.4,100.0,1984
,,,1985
68.0,35.4,100.0,1986
,,,1987
68.0,35.4,100.0,1988
,,,1989
68.0,35.4,100.0,1990
,,,1991
69.0,35.4,100.0,1992
,,,1993
69.0,35.4,100.0,1994
,,,1995
69.0,35.4,100.0,1996
,,,1997
69.0,35.4,100.0,1998
,,,1999
69.0,35.4,100.0,2000
,,,2001
68.0,35.4,100.0,2002
,,,2003
68.0,35.4,100.0,2004
,,,2005
69.0,35.4,100.0,2006
,,,2007
69.0,35.4,100.0,2008
,,,2009
68.0,35.4,100.0,2010
,,,2011
68.0,35.4,100.0,2012
,,,2013
69.0,35.4,100.0,2014
,,,2015
68.0,35.4,100.0,2016
,,,2017
69.0,35.4,100.0,2018
,,,2019
68.0,35.4,100.0,2020
,,,2021
67.0,35.4,100.0,2022
,,,2023
68.0,35.4,100.0,2024
,,,2025
68.0,35.4,100.0,2026
,,,2027
68.0,35.4,100.0,2028
,,,2029
69.0,35.4,100.0,2030
,,,2031
68.0,35.4,100.0,2032
,,,2033
67.0,35.4,100.0,2034
,,,2035
68.0,35.4,100.0,2036
,,,2037
68.0,35.4,100.0,2038
,,,2039
68.0,35.4,100.0,2040
,,,2041
68.0,35.4,100.0,2042
,,,2043
68.0,35.4,100.0,2044
,,,2045
68.0,35.4,100.0,2046
,,,2047
68.0,35.4,100.0,2048
,,,2049
67.0,35.4,100.0,2050
,,,2051
65.0,35.4,100.0,2052
,,,2053
65.0,35.4,100.0,2054
,,,2055
65.0,35.4,100.0,2056
,,,2057
65.0,35.4,100.0,2058
,,,2059
65.0,35.4,100.0,2060
,,,2061
64.0,35.4,100.0,2062
,,,2063
62.0,35.4,100.0,2064
,,,2065
62.0,35.4,100.0,2066
,,,2067
62.0,35.4,100.0,2068
,,,2069
64.0,35.4,100.0,2070
,,,2071
65.0,35.4,100.0,2072
,,,2073
65.0,35.4,100.0,2074
,,,2075
63.0,35.4,100.0,2076
,,,2077
62.0,35.4,100.0,2078
,,,2079
62.0,35.4,100.0,2080
,,,2081
62.0,35.4,100.0,2082
,,,2083
66.0,35.4,100.0,2084
,,,2085
68.0,35.4,100.0,2086
,,,2087
68.0,35.4,100.0,2088
,,,2089
68.0,35.4,100.0,2090
,,,2091
68.0,35.4,100.0,2092
,,,2093
68.0,35.4,100.0,2094
,,,2095
69.0,35.4,100.0,2096
,,,2097
70.0,35.4,100.0,2098
,,,2099
69.0,35.4,100.0,2100
,,,2101
69.0,35.4,100.0,2102
,,,2103
68.0,35.4,100.0,2104
,,,2105
68.0,35.4,100.0,2106
,,,2107
68.0,35.4,100.0,2108
,,,2109
68.0,35.4,100.0,2110
,,,2111
68.0,35.4,100.0,2112
,,,2113
67.0,35.4,100.0,2114
,,,2115
67.0,35.4,100.0,2116
,,,2117
67.0,35.4,100.0,2118
,,,2119
68.0,35.4,100.0,2120
,,,2121
68.0,35.4,100.0,2122
,,,2123
69.0,35.4,100.0,2124
,,,2125
70.0,35.4,100.0,2126
,,,2127
70.0,35.4,100.0,2128
,,,2129
71.0,35.4,100.0,2130
,,,2131
71.0,35.4,100.0,2132
,,,2133
71.0,35.4,100.0,2134
,,,2135
70.0,35.4,100.0,2136
,,,2137
71.0,35.4,100.0,2138
,,,2139
73.0,35.4,99.0,2140
,,,2141
74.0,35.4,99.0,2142
,,,2143
75.0,35.4,100.0,2144
,,,2145
75.0,35.4,100.0,2146
,,,2147
75.0,35.4,100.0,2148
,,,2149
76.0,35.4,100.0,2150
,,,2151
76.0,35.4,100.0,2152
,,,2153
77.0,35.4,100.0,2154
,,,2155
77.0,35.4,100.0,2156
,,,2157
76.0,35.4,100.0,2158
,,,2159
76.0,35.4,100.0,2160
,,,2161
77.0,35.4,100.0,2162
,,,2163
78.0,35.4,100.0,2164
,,,2165
78.0,35.4,100.0,2166
,,,2167
78.0,35.4,100.0,2168
,,,2169
79.0,35.4,100.0,2170
,,,2171
79.0,35.4,100.0,2172
,,,2173
79.0,35.4,100.0,2174
,,,2175
79.0,35.4,100.0,2176
,,,2177
79.0,35.4,100.0,2178
,,,2179
79.0,35.4,100.0,2180
,,,2181
79.0,35.4,100.0,2182
,,,2183
79.0,35.4,100.0,2184
,,,2185
80.0,35.4,100.0,2186
,,,2187
80.0,35.4,100.0,2188
,,,2189
80.0,35.4,100.0,2190
,,,2191
79.0,35.4,100.0,2192
,,,2193
79.0,35.4,100.0,2194
,,,2195
79.0,35.4,100.0,2196
,,,2197
79.0,35.4,100.0,2198
,,,2199
79.0,35.4,100.0,2200
,,,2201
79.0,35.4,100.0,2202
,,,2203
79.0,35.4,100.0,2204
,,,2205
78.0,35.4,100.0,2206
,,,2207
78.0,35.4,100.0,2208
,,,2209
78.0,35.4,100.0,2210
,,,2211
77.0,35.4,100.0,2212
,,,2213
78.0,35.4,100.0,2214
,,,2215
78.0,35.4,100.0,2216
,,,2217
79.0,35.4,100.0,2218
,,,2219
78.0,35.4,100.0,2220
,,,2221
78.0,35.4,100.0,2222
,,,2223
77.0,35.4,100.0,2224
,,,2225
77.0,35.4,100.0,2226
,,,2227
77.0,35.4,100.0,2228
,,,2229
77.0,35.4,100.0,2230
,,,2231
77.0,35.4,100.0,2232
,,,2233
78.0,35.4,100.0,2234
,,,2235
78.0,35.4,100.0,2236
,,,2237
78.0,35.4,100.0,2238
,,,2239
78.0,35.4,100.0,2240
,,,2241
78.0,35.4,100.0,2242
,,,2243
78.0,35.4,100.0,2244
,,,2245
78.0,35.4,100.0,2246
,,,2247
78.0,35.4,100.0,2248
,,,2249
78.0,35.4,100.0,2250
,,,2251
78.0,35.4,100.0,2252
,,,2253
77.0,35.4,100.0,2254
,,,2255
77.0,35.4,100.0,2256
,,,2257
77.0,35.4,100.0,2258
,,,2259
77.0,35.4,100.0,2260
,,,2261
77.0,35.4,100.0,2262
,,,2263
77.0,35.4,100.0,2264
,,,2265
77.0,35.4,100.0,2266
,,,2267
77.0,35.4,100.0,2268
,,,2269
77.0,35.4,100.0,2270
,,,2271
77.0,35.4,100.0,2272
,,,2273
77.0,35.4,100.0,2274
,,,2275
76.0,35.4,100.0,2276
,,,2277
76.0,35.4,100.0,2278
,,,2279
76.0,35.4,100.0,2280
,,,2281
76.0,35.4,100.0,2282
,,,2283
76.0,35.4,100.0,2284
,,,2285
76.0,35.4,100.0,2286
,,,2287
76.0,35.4,100.0,2288
,,,2289
76.0,35.4,100.0,2290
,,,2291
77.0,35.4,100.0,2292
,,,2293
77.0,35.4,100.0,2294
,,,2295
77.0,35.4,100.0,2296
,,,2297
78.0,35.4,100.0,2298
,,,2299
78.0,35.4,100.0,2300
,,,2301
78.0,35.4,100.0,2302
,,,2303
78.0,35.4,100.0,2304
,,,2305
78.0,35.4,100.0,2306
,,,2307
78.0,35.4,100.0,2308
,,,2309
78.0,35.4,100.0,2310
,,,2311
78.0,35.4,100.0,2312
,,,2313
78.0,35.4,100.0,2314
,,,2315
78.0,35.4,100.0,2316
,,,2317
78.0,35.4,100.0,2318
,,,2319
78.0,35.4,100.0,2320
,,,2321
78.0,35.4,100.0,2322
,,,2323
78.0,35.4,100.0,2324
,,,2325
78.0,35.4,100.0,2326
,,,2327
77.0,35.4,100.0,2328
,,,2329
77.0,35.4,100.0,2330
,,,2331
76.0,35.4,100.0,2332
,,,2333
77.0,35.4,100.0,2334
,,,2335
77.0,35.3,100.0,2336
,,,2337
77.0,35.3,100.0,2338
,,,2339
77.0,35.3,100.0,2340
,,,2341
78.0,35.3,100.0,2342
,,,2343
84.0,35.3,100.0,2344
,,,2345
89.0,35.3,100.0,2346
,,,2347
88.0,35.4,100.0,2348
,,,2349
81.0,35.4,100.0,2350
,,,2351
76.0,35.4,100.0,2352
,,,2353
77.0,35.4,100.0,2354
,,,2355
77.0,35.4,100.0,2356
,,,2357
77.0,35.4,100.0,2358
,,,2359
77.0,35.4,100.0,2360
,,,2361
77.0,35.4,100.0,2362
,,,2363
77.0,35.4,100.0,2364
,,,2365
77.0,35.4,100.0,2366
,,,2367
77.0,35.4,100.0,2368
,,,2369
78.0,35.4,100.0,2370
,,,2371
78.0,35.3,100.0,2372
,,,2373
78.0,35.3,100.0,2374
,,,2375
78.0,35.3,100.0,2376
,,,2377
78.0,35.3,100.0,2378
,,,2379
78.0,35.3,100.0,2380
,,,2381
78.0,35.3,100.0,2382
,,,2383
78.0,35.3,100.0,2384
,,,2385
78.0,35.3,100.0,2386
,,,2387
78.0,35.3,100.0,2388
,,,2389
78.0,35.4,100.0,2390
,,,2391
78.0,35.4,100.0,2392
,,,2393
78.0,35.4,100.0,2394
,,,2395
78.0,35.4,100.0,2396
,,,2397
77.0,35.4,100.0,2398
,,,2399
77.0,35.4,100.0,2400
,,,2401
77.0,35.4,100.0,2402
,,,2403
77.0,35.4,100.0,2404
,,,2405
77.0,35.4,100.0,2406
,,,2407
77.0,35.4,100.0,2408
,,,2409
77.0,35.4,100.0,2410
,,,2411
77.0,35.4,100.0,2412
,,,2413
77.0,35.4,100.0,2414
,,,2415
77.0,35.4,100.0,2416
,,,2417
77.0,35.4,100.0,2418
,,,2419
77.0,35.4,100.0,2420
,,,2421
77.0,35.4,100.0,2422
,,,2423
78.0,35.4,100.0,2424
,,,2425
78.0,35.3,100.0,2426
,,,2427
78.0,35.3,100.0,2428
,,,2429
77.0,35.3,100.0,2430
,,,2431
78.0,35.3,100.0,2432
,,,2433
78.0,35.3,100.0,2434
,,,2435
77.0,35.3,100.0,2436
,,,2437
78.0,35.3,100.0,2438
,,,2439
78.0,35.3,100.0,2440
,,,2441
79.0,35.3,100.0,2442
,,,2443
80.0,35.3,100.0,2444
,,,2445
80.0,35.3,100.0,2446
,,,2447
81.0,35.3,100.0,2448
,,,2449
81.0,35.3,100.0,2450
,,,2451
82.0,35.3,100.0,2452
,,,2453
83.0,35.3,100.0,2454
,,,2455
83.0,35.3,100.0,2456
,,,2457
84.0,35.3,100.0,2458
,,,2459
84.0,35.3,100.0,2460
,,,2461
85.0,35.3,100.0,2462
,,,2463
85.0,35.3,100.0,2464
,,,2465
86.0,35.3,100.0,2466
,,,2467
86.0,35.4,100.0,2468
,,,2469
87.0,35.4,100.0,2470
,,,2471
87.0,35.4,100.0,2472
,,,2473
87.0,35.3,100.0,2474
,,,2475
88.0,35.3,100.0,2476
,,,2477
88.0,35.3,100.0,2478
,,,2479
88.0,35.3,100.0,2480
,,,2481
88.0,35.3,100.0,2482
,,,2483
88.0,35.3,100.0,2484
,,,2485
88.0,35.3,100.0,2486
,,,2487
88.0,35.3,100.0,2488
,,,2489
88.0,35.3,100.0,2490
,,,2491
88.0,35.3,100.0,2492
,,,2493
88.0,35.3,100.0,2494
,,,2495
88.0,35.3,100.0,2496
,,,2497
89.0,35.3,100.0,2498
,,,2499
89.0,35.3,100.0,2500
,,,2501
90.0,35.3,100.0,2502
,,,2503
90.0,35.3,100.0,2504
,,,2505
90.0,35.3,100.0,2506
,,,2507
90.0,35.3,100.0,2508
,,,2509
90.0,35.3,100.0,2510
,,,2511
89.0,35.3,100.0,2512
,,,2513
90.0,35.3,100.0,2514
,,,2515
89.0,35.3,100.0,2516
,,,2517
90.0,35.3,100.0,2518
,,,2519
89.0,35.3,100.0,2520
,,,2521
90.0,35.3,100.0,2522
,,,2523
90.0,35.3,100.0,2524
,,,2525
90.0,35.3,100.0,2526
,,,2527
90.0,35.3,100.0,2528
,,,2529
90.0,35.3,100.0,2530
,,,2531
91.0,35.3,100.0,2532
,,,2533
91.0,35.3,100.0,2534
,,,2535
91.0,35.3,100.0,2536
,,,2537
91.0,35.3,100.0,2538
,,,2539
90.0,35.3,100.0,2540
,,,2541
90.0,35.3,100.0,2542
,,,2543
90.0,35.3,100.0,2544
,,,2545
90.0,35.3,100.0,2546
,,,2547
90.0,35.3,100.0,2548
,,,2549
90.0,35.3,100.0,2550
,,,2551
90.0,35.3,100.0,2552
,,,2553
90.0,35.3,100.0,2554
,,,2555
90.0,35.3,100.0,2556
,,,2557
91.0,35.3,100.0,2558
,,,2559
91.0,35.3,100.0,2560
,,,2561
91.0,35.3,100.0,2562
,,,2563
91.0,35.3,100.0,2564
,,,2565
91.0,35.3,100.0,2566
,,,2567
91.0,35.3,100.0,2568
,,,2569
91.0,35.3,100.0,2570
,,,2571
91.0,35.3,100.0,2572
,,,2573
91.0,35.3,100.0,2574
,,,2575
92.0,35.3,100.0,2576
,,,2577
92.0,35.3,100.0,2578
,,,2579
92.0,35.3,100.0,2580
,,,2581
93.0,35.3,100.0,2582
,,,2583
94.0,35.3,100.0,2584
,,,2585
96.0,35.3,100.0,2586
,,,2587
98.0,35.3,100.0,2588
,,,2589
100.0,35.3,100.0,2590
,,,2591
101.0,35.3,100.0,2592
,,,2593
103.0,35.3,100.0,2594
,,,2595
104.0,35.3,100.0,2596
,,,2597
106.0,35.3,100.0,2598
,,,2599
108.0,35.3,100.0,2600
,,,2601
109.0,35.3,100.0,2602
,,,2603
110.0,35.3,100.0,2604
,,,2605
111.0,35.3,100.0,2606
,,,2607
113.0,35.3,100.0,2608
,,,2609
113.0,35.3,100.0,2610
,,,2611
114.0,35.3,100.0,2612
,,,2613
115.0,35.3,100.0,2614
,,,2615
115.0,35.3,100.0,2616
,,,2617
115.0,35.3,100.0,2618
,,,2619
115.0,35.3,100.0,2620
,,,2621
116.0,35.3,100.0,2622
,,,2623
115.0,35.3,100.0,2624
,,,2625
115.0,35.3,100.0,2626
,,,2627
115.0,35.3,100.0,2628
,,,2629
114.0,35.3,100.0,2630
,,,2631
114.0,35.3,100.0,2632
,,,2633
114.0,35.3,100.0,2634
,,,2635
113.0,35.3,100.0,2636
,,,2637
113.0,35.3,100.0,2638
,,,2639
113.0,35.3,100.0,2640
,,,2641
113.0,35.3,100.0,2642
,,,2643
113.0,35.3,100.0,2644
,,,2645
113.0,35.3,100.0,2646
,,,2647
113.0,35.3,100.0,2648
,,,2649
113.0,35.3,100.0,2650
,,,2651
113.0,35.3,100.0,2652
,,,2653
112.0,35.3,100.0,2654
,,,2655
112.0,35.3,100.0,2656
,,,2657
112.0,35.3,100.0,2658
,,,2659
112.0,35.3,100.0,2660
,,,2661
112.0,35.3,100.0,2662
,,,2663
112.0,35.3,100.0,2664
,,,2665
112.0,35.3,100.0,2666
,,,2667
,,,2668
111.0,35.3,100.0,2669
,,,2670
111.0,35.3,100.0,2671
,,,2672
111.0,35.3,100.0,2673
,,,2674
111.0,35.3,100.0,2675
,,,2676
111.0,35.3,100.0,2677
,,,2678
111.0,35.3,100.0,2679
,,,2680
111.0,35.3,100.0,2681
,,,2682
111.0,35.3,100.0,2683
,,,2684
110.0,35.3,100.0,2685
,,,2686
110.0,35.3,100.0,2687
,,,2688
110.0,35.3,100.0,2689
110.0,35.3,100.0,2690
,,,2691
,,,2692
110.0,35.3,100.0,2693
109.0,35.3,100.0,2694
,,,2695
,,,2696
108.0,35.3,100.0,2697
108.0,35.3,100.0,2698
,,,2699
108.0,35.3,100.0,2700
,,,2701
107.0,35.3,100.0,2702
,,,2703
107.0,35.3,100.0,2704
,,,2705
107.0,35.3,100.0,2706
,,,2707
107.0,35.3,100.0,2708
,,,2709
107.0,35.3,100.0,2710
,,,2711
107.0,35.3,100.0,2712
,,,2713
107.0,35.3,100.0,2714
,,,2715
107.0,35.3,100.0,2716
,,,2717
108.0,35.3,100.0,2718
,,,2719
,,,2720
108.0,35.3,100.0,2721
,,,2722
108.0,35.3,100.0,2723
,,,2724
108.0,35.3,100.0,2725
,,,2726
108.0,35.3,100.0,2727
,,,2728
108.0,35.3,100.0,2729
,,,2730
107.0,35.3,100.0,2731
,,,2732
106.0,35.3,100.0,2733
,,,2734
106.0,35.3,100.0,2735
,,,2736
106.0,35.3,100.0,2737
,,,2738
106.0,35.3,100.0,2739
,,,2740
106.0,35.3,100.0,2741
